Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
09:55:25,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:26,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:27,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:27,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:27,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:27,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:27,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:28,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:29,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:29,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:29,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:29,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:29,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:30,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:31,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:31,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:31,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:31,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:31,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:32,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:33,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:33,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:33,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:33,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:33,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:34,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:35,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:35,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:35,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:35,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:35,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:36,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:37,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:37,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:37,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:37,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:37,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:41,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:42,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:42,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:42,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:42,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:42,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:43,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:44,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:44,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:44,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:44,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:44,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:45,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:46,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:46,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:46,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:46,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:46,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:47,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:48,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:48,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:48,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:48,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:48,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:49,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:50,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:50,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:50,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:50,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:50,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:51,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:52,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:52,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:52,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:52,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:52,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:53,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:54,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:54,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:54,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:54,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:54,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:55,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:56,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:56,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:56,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:56,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:56,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:57,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:58,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:58,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:58,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:58,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:58,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:55:59,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:00,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:00,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:00,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:00,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:00,30.50,96.5,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:01,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:02,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:02,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:02,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:02,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:02,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:03,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:04,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:04,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:04,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:04,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:04,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:05,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:06,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:06,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:06,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:06,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:06,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:07,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:08,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:08,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:08,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:08,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:08,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:09,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:10,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:10,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:10,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:10,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:10,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:14,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:15,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:15,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:15,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:15,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:15,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:16,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:17,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:17,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:17,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:17,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:17,30.50,96.6,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:18,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:19,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:19,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:19,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:19,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:19,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:20,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:21,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:21,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:21,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:21,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:21,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:22,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:23,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:23,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:23,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:23,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:23,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:24,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:25,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:25,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:25,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:25,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:25,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:26,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:27,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:27,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:27,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:27,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:27,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:28,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:29,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:29,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:29,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:29,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:29,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:30,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:31,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:31,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:31,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:31,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:31,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:32,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:33,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:33,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:33,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:33,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:33,30.50,96.7,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:34,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:35,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:35,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:35,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:35,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:35,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:36,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:37,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:37,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:37,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:37,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:37,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:38,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:39,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:39,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:39,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:39,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:39,30.60,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:43,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:44,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:44,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:44,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:44,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:44,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:45,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:46,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:46,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:46,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:46,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:46,30.50,96.8,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:47,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:48,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:48,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:48,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:48,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:48,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:49,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:50,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:50,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:50,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:50,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:50,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:51,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:52,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:52,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:52,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:52,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:52,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:53,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:54,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:55,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:56,30.50,96.9,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:57,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:58,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:56:59,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:00,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:01,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:02,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:02,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:02,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:02,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:02,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:03,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:04,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:04,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:04,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:04,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:04,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:05,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:06,30.50,97.0,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:07,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:08,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:08,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:08,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:08,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:08,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:09,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:10,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:10,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:10,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:10,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:10,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:11,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:12,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:12,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:12,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:12,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:12,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:13,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:14,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:14,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:14,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:14,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:14,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:15,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:16,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:16,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:16,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:16,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:16,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:17,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:18,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:18,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:18,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:18,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:18,30.50,97.1,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:19,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:20,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:20,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:20,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:20,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:20,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:21,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:22,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:22,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:22,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:22,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:22,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:23,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:24,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:24,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:24,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:24,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:24,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:25,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:26,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:26,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:26,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:26,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:26,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:27,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:28,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:28,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:28,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:28,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:28,30.50,97.2,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:29,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:30,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:30,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
09:57:30,30.50,97.3,0.19,not detected,not detected,flame detected,0.0,0.0,
